x1,x2,is_safe
-0.775,3.6875,0
-0.775,3.75,0
-0.775,3.8125,0
-0.775,3.875,0
-0.775,3.9375,0
-0.775,4.0,0
-0.775,4.0625,0
-0.775,4.125,0
-0.775,4.1875,0
-0.775,4.25,0
-0.775,4.3125,0
-0.775,4.375,0
-0.775,4.4375,0
-0.775,4.5,0
-0.775,4.5625,0
-0.775,4.625,0
-0.775,4.6875,0
-0.775,4.75,0
-0.775,4.8125,0
-0.775,4.875,0
-0.775,4.9375,0
-0.775,5.0,0
-0.7375,-5.0,0
-0.7375,-4.9375,0
-0.7375,-4.875,0
-0.7375,-4.8125,0
-0.7375,-4.75,0
-0.7375,-4.6875,0
-0.7375,-4.625,0
-0.7375,-4.5625,0
-0.7375,-4.5,0
-0.7375,-4.4375,0
-0.7375,-4.375,0
-0.7375,-4.3125,0
-0.7375,-4.25,0
-0.7375,-4.1875,0
-0.7375,-4.125,0
-0.7375,-4.0625,0
-0.7375,-4.0,0
-0.7375,-3.9375,0
-0.7375,-3.875,0
-0.7375,-3.8125,0
-0.7375,-3.75,0
-0.7375,-3.6875,0
-0.7375,-3.625,0
-0.7375,-3.5625,0
-0.7375,-3.5,0
-0.7375,-3.4375,0
-0.7375,-3.375,0
-0.7375,-3.3125,0
-0.7375,-3.25,0
-0.7375,-3.1875,0
-0.7375,-3.125,0
-0.7375,-3.0625,0
-0.7375,-3.0,0
-0.7375,-2.9375,0
-0.7375,-2.875,0
-0.7375,-2.8125,0
-0.7375,-2.75,0
-0.7375,-2.6875,0
-0.7375,-2.625,0
-0.7375,-2.5625,0
-0.7375,-2.5,0
-0.7375,-2.4375,0
-0.7375,-2.375,0
-0.7375,-2.3125,0
-0.7375,-2.25,0
-0.7375,-2.1875,0
-0.7375,-2.125,0
-0.7375,-2.0625,0
-0.7375,-2.0,0
-0.7375,-1.9375,0
-0.7375,-1.875,0
-0.7375,-1.8125,0
-0.7375,-1.75,0
-0.7375,-1.6875,0
-0.7375,-1.625,0
-0.7375,-1.5625,0
-0.7375,-1.5,0
-0.7375,-1.4375,0
-0.7375,-1.375,0
-0.7375,-1.3125,0
-0.7375,-1.25,0
-0.7375,-1.1875,0
-0.7375,-1.125,0
-0.7375,-1.0625,0
-0.7375,-1.0,0
-0.7375,-0.9375,0
-0.7375,-0.875,0
-0.7375,-0.8125,0
-0.7375,-0.75,0
-0.7375,-0.6875,0
-0.7375,-0.625,0
-0.7375,-0.5625,0
-0.7375,-0.5,0
-0.7375,-0.4375,0
-0.7375,-0.375,0
-0.7375,-0.3125,0
-0.7375,-0.25,0
-0.7375,-0.1875,0
-0.7375,-0.125,0
-0.7375,-0.0625,0
-0.7375,0.0,0
-0.7375,0.0625,0
-0.7375,0.125,0
-0.7375,0.1875,0
-0.7375,0.25,0
-0.7375,0.3125,0
-0.7375,0.375,0
-0.7375,0.4375,0
-0.7375,0.5,0
-0.7375,0.5625,0
-0.7375,0.625,0
-0.7375,0.6875,0
-0.7375,0.75,0
-0.7375,0.8125,0
-0.7375,0.875,0
-0.7375,0.9375,0
-0.7375,1.0,0
-0.7375,1.0624999999999998,0
-0.7375,1.1250000000000002,0
-0.7375,1.1875,0
-0.7375,1.25,0
-0.7375,1.3125,0
-0.7375,1.3749999999999998,0
-0.7375,1.4375000000000002,0
-0.7375,1.5,0
-0.7375,1.5625,0
-0.7375,1.625,0
-0.7375,1.6874999999999998,0
-0.7375,1.7500000000000002,0
-0.7375,1.8125,0
-0.7375,1.875,0
-0.7375,1.9375,0
-0.7375,1.9999999999999998,0
-0.7375,2.0625,0
-0.7375,2.125,0
-0.7375,2.1875,0
-0.7375,2.25,0
-0.7375,2.3125,0
-0.7375,2.375,0
-0.7375,2.4375,0
-0.7375,2.5,0
-0.7375,2.5625,0
-0.7375,2.625,0
-0.7375,2.6875,0
-0.7375,2.75,0
-0.7375,2.8125,0
-0.7375,2.875,0
-0.7375,2.9375,0
-0.7375,3.0,0
-0.7375,3.0625,0
-0.7375,3.125,0
-0.7375,3.1875,0
-0.7375,3.25,0
-0.7375,3.3125,0
-0.7375,3.375,0
-0.7375,3.4375,0
-0.7375,3.5,0
-0.7375,3.5625,0
-0.7375,3.625,0
-0.7375,3.6875,0
-0.7375,3.75,0
-0.7375,3.8125,0
-0.7375,3.875,0
-0.7375,3.9375,0
-0.7375,4.0,0
-0.7375,4.0625,0
-0.7375,4.125,0
-0.7375,4.1875,0
-0.7375,4.25,0
-0.7375,4.3125,0
-0.7375,4.375,0
-0.7375,4.4375,0
-0.7375,4.5,0
-0.7375,4.5625,0
-0.7375,4.625,0
-0.7375,4.6875,0
-0.7375,4.75,0
-0.7375,4.8125,0
-0.7375,4.875,0
-0.7375,4.9375,0
-0.7375,5.0,0
-0.7,-5.0,0
-0.7,-4.9375,0
-0.7,-4.875,0
-0.7,-4.8125,0
-0.7,-4.75,0
-0.7,-4.6875,0
-0.7,-4.625,0
-0.7,-4.5625,0
-0.7,-4.5,0
-0.7,-4.4375,0
-0.7,-4.375,0
-0.7,-4.3125,0
-0.7,-4.25,0
-0.7,-4.1875,0
-0.7,-4.125,0
-0.7,-4.0625,0
-0.7,-4.0,0
-0.7,-3.9375,0
-0.7,-3.875,0
-0.7,-3.8125,0
-0.7,-3.75,0
-0.7,-3.6875,0
-0.7,-3.625,0
-0.7,-3.5625,0
-0.7,-3.5,0
-0.7,-3.4375,0
-0.7,-3.375,0
-0.7,-3.3125,0
-0.7,-3.25,0
-0.7,-3.1875,0
-0.7,-3.125,0
-0.7,-3.0625,0
-0.7,-3.0,0
-0.7,-2.9375,0
-0.7,-2.875,0
-0.7,-2.8125,0
-0.7,-2.75,0
-0.7,-2.6875,0
-0.7,-2.625,0
-0.7,-2.5625,0
-0.7,-2.5,0
-0.7,-2.4375,0
-0.7,-2.375,0
-0.7,-2.3125,0
-0.7,-2.25,0
-0.7,-2.1875,0
-0.7,-2.125,0
-0.7,-2.0625,0
-0.7,-2.0,0
-0.7,-1.9375,0
-0.7,-1.875,0
-0.7,-1.8125,0
-0.7,-1.75,0
-0.7,-1.6875,0
-0.7,-1.625,0
-0.7,-1.5625,0
-0.7,-1.5,0
-0.7,-1.4375,0
-0.7,-1.375,0
-0.7,-1.3125,0
-0.7,-1.25,0
-0.7,-1.1875,0
-0.7,-1.125,0
-0.7,-1.0625,0
-0.7,-1.0,0
-0.7,-0.9375,0
-0.7,-0.875,0
-0.7,-0.8125,0
-0.7,-0.75,0
-0.7,-0.6875,0
-0.7,-0.625,0
-0.7,-0.5625,0
-0.7,-0.5,0
-0.7,-0.4375,0
-0.7,-0.375,0
-0.7,-0.3125,0
-0.7,-0.25,0
-0.7,-0.1875,0
-0.7,-0.125,0
-0.7,-0.0625,0
-0.7,0.0,0
-0.7,0.0625,0
-0.7,0.125,0
-0.7,0.1875,0
-0.7,0.25,0
-0.7,0.3125,0
-0.7,0.375,0
-0.7,0.4375,0
-0.7,0.5,0
-0.7,0.5625,0
-0.7,0.625,0
-0.7,0.6875,0
-0.7,0.75,0
-0.7,0.8125,0
-0.7,0.875,0
-0.7,0.9375,0
-0.7,1.0,0
-0.7,1.0624999999999998,0
-0.7,1.1250000000000002,0
-0.7,1.1875,0
-0.7,1.25,0
-0.7,1.3125,0
-0.7,1.3749999999999998,0
-0.7,1.4375000000000002,0
-0.7,1.5,0
-0.7,1.5625,0
-0.7,1.625,0
-0.7,1.6874999999999998,0
-0.7,1.7500000000000002,0
-0.7,1.8125,0
-0.7,1.875,0
-0.7,1.9375,0
-0.7,1.9999999999999998,0
-0.7,2.0625,0
-0.7,2.125,0
-0.7,2.1875,0
-0.7,2.25,0
-0.7,2.3125,0
-0.7,2.375,0
-0.7,2.4375,0
-0.7,2.5,0
-0.7,2.5625,0
-0.7,2.625,0
-0.7,2.6875,0
-0.7,2.75,0
-0.7,2.8125,0
-0.7,2.875,0
-0.7,2.9375,0
-0.7,3.0,0
-0.7,3.0625,0
-0.7,3.125,0
-0.7,3.1875,0
-0.7,3.25,0
-0.7,3.3125,0
-0.7,3.375,0
-0.7,3.4375,0
-0.7,3.5,0
-0.7,3.5625,0
-0.7,3.625,0
-0.7,3.6875,0
-0.7,3.75,0
-0.7,3.8125,0
-0.7,3.875,0
-0.7,3.9375,0
-0.7,4.0,0
-0.7,4.0625,0
-0.7,4.125,0
-0.7,4.1875,0
-0.7,4.25,0
-0.7,4.3125,0
-0.7,4.375,0
-0.7,4.4375,0
-0.7,4.5,0
-0.7,4.5625,0
-0.7,4.625,0
-0.7,4.6875,0
-0.7,4.75,0
-0.7,4.8125,0
-0.7,4.875,0
-0.7,4.9375,0
-0.7,5.0,0
-0.6625,-5.0,0
-0.6625,-4.9375,0
-0.6625,-4.875,0
-0.6625,-4.8125,0
-0.6625,-4.75,0
-0.6625,-4.6875,0
-0.6625,-4.625,0
-0.6625,-4.5625,0
-0.6625,-4.5,0
-0.6625,-4.4375,0
-0.6625,-4.375,0
-0.6625,-4.3125,0
-0.6625,-4.25,0
-0.6625,-4.1875,0
-0.6625,-4.125,0
-0.6625,-4.0625,0
-0.6625,-4.0,0
-0.6625,-3.9375,0
-0.6625,-3.875,0
-0.6625,-3.8125,0
-0.6625,-3.75,0
-0.6625,-3.6875,0
-0.6625,-3.625,0
-0.6625,-3.5625,0
-0.6625,-3.5,0
-0.6625,-3.4375,0
-0.6625,-3.375,0
-0.6625,-3.3125,0
-0.6625,-3.25,0
-0.6625,-3.1875,0
-0.6625,-3.125,0
-0.6625,-3.0625,0
-0.6625,-3.0,0
-0.6625,-2.9375,0
-0.6625,-2.875,0
-0.6625,-2.8125,0
-0.6625,-2.75,0
-0.6625,-2.6875,0
-0.6625,-2.625,0
-0.6625,-2.5625,0
-0.6625,-2.5,0
-0.6625,-2.4375,0
-0.6625,-2.375,0
-0.6625,-2.3125,0
-0.6625,-2.25,0
-0.6625,-2.1875,0
-0.6625,-2.125,0
-0.6625,-2.0625,0
-0.6625,-2.0,0
-0.6625,-1.9375,0
-0.6625,-1.875,0
-0.6625,-1.8125,0
-0.6625,-1.75,0
-0.6625,-1.6875,0
-0.6625,-1.625,0
-0.6625,-1.5625,0
-0.6625,-1.5,0
-0.6625,-1.4375,0
-0.6625,-1.375,0
-0.6625,-1.3125,0
-0.6625,-1.25,0
-0.6625,-1.1875,0
-0.6625,-1.125,0
-0.6625,-1.0625,0
-0.6625,-1.0,0
-0.6625,-0.9375,0
-0.6625,-0.875,0
-0.6625,-0.8125,0
-0.6625,-0.75,0
-0.6625,-0.6875,0
-0.6625,-0.625,0
-0.6625,-0.5625,0
-0.6625,-0.5,0
-0.6625,-0.4375,0
-0.6625,-0.375,0
-0.6625,-0.3125,0
-0.6625,-0.25,0
-0.6625,-0.1875,0
-0.6625,-0.125,0
-0.6625,-0.0625,0
-0.6625,0.0,0
-0.6625,0.0625,0
-0.6625,0.125,0
-0.6625,0.1875,0
-0.6625,0.25,0
-0.6625,0.3125,0
-0.6625,0.375,0
-0.6625,0.4375,0
-0.6625,0.5,0
-0.6625,0.5625,0
-0.6625,0.625,0
-0.6625,0.6875,0
-0.6625,0.75,0
-0.6625,0.8125,0
-0.6625,0.875,0
-0.6625,0.9375,0
-0.6625,1.0,0
-0.6625,1.0624999999999998,0
-0.6625,1.1250000000000002,0
-0.6625,1.1875,0
-0.6625,1.25,0
-0.6625,1.3125,0
-0.6625,1.3749999999999998,0
-0.6625,1.4375000000000002,0
-0.6625,1.5,0
-0.6625,1.5625,0
-0.6625,1.625,0
-0.6625,1.6874999999999998,0
-0.6625,1.7500000000000002,0
-0.6625,1.8125,0
-0.6625,1.875,0
-0.6625,1.9375,0
-0.6625,1.9999999999999998,0
-0.6625,2.0625,0
-0.6625,2.125,0
-0.6625,2.1875,0
-0.6625,2.25,0
-0.6625,2.3125,0
-0.6625,2.375,0
-0.6625,2.4375,0
-0.6625,2.5,0
-0.6625,2.5625,0
-0.6625,2.625,0
-0.6625,2.6875,0
-0.6625,2.75,0
-0.6625,2.8125,0
-0.6625,2.875,0
-0.6625,2.9375,0
-0.6625,3.0,0
-0.6625,3.0625,0
-0.6625,3.125,0
-0.6625,3.1875,0
-0.6625,3.25,0
-0.6625,3.3125,0
-0.6625,3.375,0
-0.6625,3.4375,0
-0.6625,3.5,0
-0.6625,3.5625,0
-0.6625,3.625,0
-0.6625,3.6875,0
-0.6625,3.75,0
-0.6625,3.8125,0
-0.6625,3.875,0
-0.6625,3.9375,0
-0.6625,4.0,0
-0.6625,4.0625,0
-0.6625,4.125,0
-0.6625,4.1875,0
-0.6625,4.25,0
-0.6625,4.3125,0
-0.6625,4.375,0
-0.6625,4.4375,0
-0.6625,4.5,0
-0.6625,4.5625,0
-0.6625,4.625,0
-0.6625,4.6875,0
-0.6625,4.75,0
-0.6625,4.8125,0
-0.6625,4.875,0
-0.6625,4.9375,0
-0.6625,5.0,0
-0.625,-5.0,0
-0.625,-4.9375,0
-0.625,-4.875,0
-0.625,-4.8125,0
-0.625,-4.75,0
-0.625,-4.6875,0
-0.625,-4.625,0
-0.625,-4.5625,0
-0.625,-4.5,0
-0.625,-4.4375,0
-0.625,-4.375,0
-0.625,-4.3125,0
-0.625,-4.25,0
-0.625,-4.1875,0
-0.625,-4.125,0
-0.625,-4.0625,0
-0.625,-4.0,0
-0.625,-3.9375,0
-0.625,-3.875,0
-0.625,-3.8125,0
-0.625,-3.75,0
-0.625,-3.6875,0
-0.625,-3.625,0
-0.625,-3.5625,0
-0.625,-3.5,0
-0.625,-3.4375,0
-0.625,-3.375,0
-0.625,-3.3125,0
-0.625,-3.25,0
-0.625,-3.1875,0
-0.625,-3.125,0
-0.625,-3.0625,0
-0.625,-3.0,0
-0.625,-2.9375,0
-0.625,-2.875,0
-0.625,-2.8125,0
-0.625,-2.75,0
-0.625,-2.6875,0
-0.625,-2.625,0
-0.625,-2.5625,0
-0.625,-2.5,0
-0.625,-2.4375,0
-0.625,-2.375,0
-0.625,-2.3125,0
-0.625,-2.25,0
-0.625,-2.1875,0
-0.625,-2.125,0
-0.625,-2.0625,0
-0.625,-2.0,0
-0.625,-1.9375,0
-0.625,-1.875,0
-0.625,-1.8125,0
-0.625,-1.75,0
-0.625,-1.6875,0
-0.625,-1.625,0
-0.625,-1.5625,0
-0.625,-1.5,0
-0.625,-1.4375,0
-0.625,-1.375,0
-0.625,-1.3125,0
-0.625,-1.25,0
-0.625,-1.1875,0
-0.625,-1.125,0
-0.625,-1.0625,0
-0.625,-1.0,0
-0.625,-0.9375,0
-0.625,-0.875,0
-0.625,-0.8125,0
-0.625,-0.75,0
-0.625,-0.6875,0
-0.625,-0.625,0
-0.625,-0.5625,0
-0.625,-0.5,0
-0.625,-0.4375,0
-0.625,-0.375,0
-0.625,-0.3125,0
-0.625,-0.25,0
-0.625,-0.1875,0
-0.625,-0.125,0
-0.625,-0.0625,0
-0.625,0.0,0
-0.625,0.0625,0
-0.625,0.125,0
-0.625,0.1875,0
-0.625,0.25,0
-0.625,0.3125,0
-0.625,0.375,0
-0.625,0.4375,0
-0.625,0.5,0
-0.625,0.5625,0
-0.625,0.625,0
-0.625,0.6875,0
-0.625,0.75,0
-0.625,0.8125,0
-0.625,0.875,0
-0.625,0.9375,0
-0.625,1.0,0
-0.625,1.0624999999999998,0
-0.625,1.1250000000000002,0
-0.625,1.1875,0
-0.625,1.25,0
-0.625,1.3125,0
-0.625,1.3749999999999998,0
-0.625,1.4375000000000002,0
-0.625,1.5,0
-0.625,1.5625,0
-0.625,1.625,0
-0.625,1.6874999999999998,0
-0.625,1.7500000000000002,0
-0.625,1.8125,0
-0.625,1.875,0
-0.625,1.9375,0
-0.625,1.9999999999999998,0
-0.625,2.0625,0
-0.625,2.125,0
-0.625,2.1875,0
-0.625,2.25,0
-0.625,2.3125,0
-0.625,2.375,0
-0.625,2.4375,0
-0.625,2.5,0
-0.625,2.5625,0
-0.625,2.625,0
-0.625,2.6875,0
-0.625,2.75,0
-0.625,2.8125,0
-0.625,2.875,0
-0.625,2.9375,0
-0.625,3.0,0
-0.625,3.0625,0
-0.625,3.125,0
-0.625,3.1875,0
-0.625,3.25,0
-0.625,3.3125,0
-0.625,3.375,0
-0.625,3.4375,0
-0.625,3.5,0
-0.625,3.5625,0
-0.625,3.625,0
-0.625,3.6875,0
-0.625,3.75,0
-0.625,3.8125,0
-0.625,3.875,0
-0.625,3.9375,0
-0.625,4.0,0
-0.625,4.0625,0
-0.625,4.125,0
-0.625,4.1875,0
-0.625,4.25,0
-0.625,4.3125,0
-0.625,4.375,0
-0.625,4.4375,0
-0.625,4.5,0
-0.625,4.5625,0
-0.625,4.625,0
-0.625,4.6875,0
-0.625,4.75,0
-0.625,4.8125,0
-0.625,4.875,0
-0.625,4.9375,0
-0.625,5.0,0
-0.5875,-5.0,0
-0.5875,-4.9375,0
-0.5875,-4.875,0
-0.5875,-4.8125,0
-0.5875,-4.75,0
-0.5875,-4.6875,0
-0.5875,-4.625,0
-0.5875,-4.5625,0
-0.5875,-4.5,0
-0.5875,-4.4375,0
-0.5875,-4.375,0
-0.5875,-4.3125,0
-0.5875,-4.25,0
-0.5875,-4.1875,0
-0.5875,-4.125,0
-0.5875,-4.0625,0
-0.5875,-4.0,0
-0.5875,-3.9375,0
-0.5875,-3.875,0
-0.5875,-3.8125,0
-0.5875,-3.75,0
-0.5875,-3.6875,0
-0.5875,-3.625,0
-0.5875,-3.5625,0
-0.5875,-3.5,0
-0.5875,-3.4375,0
-0.5875,-3.375,0
-0.5875,-3.3125,0
-0.5875,-3.25,0
-0.5875,-3.1875,0
-0.5875,-3.125,0
-0.5875,-3.0625,0
-0.5875,-3.0,0
-0.5875,-2.9375,0
-0.5875,-2.875,0
-0.5875,-2.8125,0
-0.5875,-2.75,0
-0.5875,-2.6875,0
-0.5875,-2.625,0
-0.5875,-2.5625,0
-0.5875,-2.5,0
-0.5875,-2.4375,0
-0.5875,-2.375,0
-0.5875,-2.3125,0
-0.5875,-2.25,0
-0.5875,-2.1875,0
-0.5875,-2.125,0
-0.5875,-2.0625,0
-0.5875,-2.0,0
-0.5875,-1.9375,0
-0.5875,-1.875,0
-0.5875,-1.8125,0
-0.5875,-1.75,0
-0.5875,-1.6875,0
-0.5875,-1.625,0
-0.5875,-1.5625,0
-0.5875,-1.5,0
-0.5875,-1.4375,0
-0.5875,-1.375,0
-0.5875,-1.3125,0
-0.5875,-1.25,0
-0.5875,-1.1875,0
-0.5875,-1.125,0
-0.5875,-1.0625,0
-0.5875,-1.0,0
-0.5875,-0.9375,0
-0.5875,-0.875,0
-0.5875,-0.8125,0
-0.5875,-0.75,0
-0.5875,-0.6875,0
-0.5875,-0.625,0
-0.5875,-0.5625,0
-0.5875,-0.5,0
-0.5875,-0.4375,0
-0.5875,-0.375,0
-0.5875,-0.3125,0
-0.5875,-0.25,0
-0.5875,-0.1875,0
-0.5875,-0.125,0
-0.5875,-0.0625,0
-0.5875,0.0,0
-0.5875,0.0625,0
-0.5875,0.125,0
-0.5875,0.1875,0
-0.5875,0.25,0
-0.5875,0.3125,0
-0.5875,0.375,0
-0.5875,0.4375,0
-0.5875,0.5,0
-0.5875,0.5625,0
-0.5875,0.625,0
-0.5875,0.6875,0
-0.5875,0.75,0
-0.5875,0.8125,0
-0.5875,0.875,0
-0.5875,0.9375,0
-0.5875,1.0,0
-0.5875,1.0624999999999998,0
-0.5875,1.1250000000000002,0
-0.5875,1.1875,0
-0.5875,1.25,0
-0.5875,1.3125,0
-0.5875,1.3749999999999998,0
-0.5875,1.4375000000000002,0
-0.5875,1.5,0
-0.5875,1.5625,0
-0.5875,1.625,0
-0.5875,1.6874999999999998,0
-0.5875,1.7500000000000002,0
-0.5875,1.8125,0
-0.5875,1.875,0
-0.5875,1.9375,0
-0.5875,1.9999999999999998,0
-0.5875,2.0625,0
-0.5875,2.125,0
-0.5875,2.1875,0
-0.5875,2.25,0
-0.5875,2.3125,0
-0.5875,2.375,0
-0.5875,2.4375,0
-0.5875,2.5,0
-0.5875,2.5625,0
-0.5875,2.625,0
-0.5875,2.6875,0
-0.5875,2.75,0
-0.5875,2.8125,0
-0.5875,2.875,0
-0.5875,2.9375,0
-0.5875,3.0,0
-0.5875,3.0625,0
-0.5875,3.125,0
-0.5875,3.1875,0
-0.5875,3.25,0
-0.5875,3.3125,0
-0.5875,3.375,0
-0.5875,3.4375,0
-0.5875,3.5,0
-0.5875,3.5625,0
-0.5875,3.625,0
-0.5875,3.6875,0
-0.5875,3.75,0
-0.5875,3.8125,0
-0.5875,3.875,0
-0.5875,3.9375,0
-0.5875,4.0,0
-0.5875,4.0625,0
-0.5875,4.125,0
-0.5875,4.1875,0
-0.5875,4.25,0
-0.5875,4.3125,0
-0.5875,4.375,0
-0.5875,4.4375,0
-0.5875,4.5,0
-0.5875,4.5625,0
-0.5875,4.625,0
-0.5875,4.6875,0
-0.5875,4.75,0
-0.5875,4.8125,0
-0.5875,4.875,0
-0.5875,4.9375,0
-0.5875,5.0,0
-0.55,-5.0,0
-0.55,-4.9375,0
-0.55,-4.875,0
-0.55,-4.8125,0
-0.55,-4.75,0
-0.55,-4.6875,0
-0.55,-4.625,0
-0.55,-4.5625,0
-0.55,-4.5,0
-0.55,-4.4375,0
-0.55,-4.375,0
-0.55,-4.3125,0
-0.55,-4.25,0
-0.55,-4.1875,0
-0.55,-4.125,0
-0.55,-4.0625,0
-0.55,-4.0,0
-0.55,-3.9375,0
-0.55,-3.875,0
-0.55,-3.8125,0
-0.55,-3.75,0
-0.55,-3.6875,0
-0.55,-3.625,0
-0.55,-3.5625,0
-0.55,-3.5,0
-0.55,-3.4375,0
-0.55,-3.375,0
-0.55,-3.3125,0
-0.55,-3.25,0
-0.55,-3.1875,0
-0.55,-3.125,0
-0.55,-3.0625,0
-0.55,-3.0,0
-0.55,-2.9375,0
-0.55,-2.875,0
-0.55,-2.8125,0
-0.55,-2.75,0
-0.55,-2.6875,0
-0.55,-2.625,0
-0.55,-2.5625,0
-0.55,-2.5,0
-0.55,-2.4375,0
-0.55,-2.375,0
-0.55,-2.3125,0
-0.55,-2.25,0
-0.55,-2.1875,0
-0.55,-2.125,0
-0.55,-2.0625,0
-0.55,-2.0,0
-0.55,-1.9375,0
-0.55,-1.875,0
-0.55,-1.8125,0
-0.55,-1.75,0
-0.55,-1.6875,0
-0.55,-1.625,0
-0.55,-1.5625,0
-0.55,-1.5,0
-0.55,-1.4375,0
-0.55,-1.375,0
-0.55,-1.3125,0
-0.55,-1.25,0
-0.55,-1.1875,0
-0.55,-1.125,0
-0.55,-1.0625,0
-0.55,-1.0,0
-0.55,-0.9375,0
-0.55,-0.875,0
-0.55,-0.8125,0
-0.55,-0.75,0
-0.55,-0.6875,0
-0.55,-0.625,0
-0.55,-0.5625,0
-0.55,-0.5,0
-0.55,-0.4375,0
-0.55,-0.375,0
-0.55,-0.3125,0
-0.55,-0.25,0
-0.55,-0.1875,0
-0.55,-0.125,0
-0.55,-0.0625,0
-0.55,0.0,0
-0.55,0.0625,0
-0.55,0.125,0
-0.55,0.1875,0
-0.55,0.25,0
-0.55,0.3125,0
-0.55,0.375,0
-0.55,0.4375,0
-0.55,0.5,0
-0.55,0.5625,0
-0.55,0.625,0
-0.55,0.6875,0
-0.55,0.75,0
-0.55,0.8125,0
-0.55,0.875,0
-0.55,0.9375,0
-0.55,1.0,0
-0.55,1.0624999999999998,0
-0.55,1.1250000000000002,0
-0.55,1.1875,0
-0.55,1.25,0
-0.55,1.3125,0
-0.55,1.3749999999999998,0
-0.55,1.4375000000000002,0
-0.55,1.5,0
-0.55,1.5625,0
-0.55,1.625,0
-0.55,1.6874999999999998,0
-0.55,1.7500000000000002,0
-0.55,1.8125,0
-0.55,1.875,0
-0.55,1.9375,0
-0.55,1.9999999999999998,0
-0.55,2.0625,0
-0.55,2.125,0
-0.55,2.1875,0
-0.55,2.25,0
-0.55,2.3125,0
-0.55,2.375,0
-0.55,2.4375,0
-0.55,2.5,0
-0.55,2.5625,0
-0.55,2.625,0
-0.55,2.6875,0
-0.55,2.75,0
-0.55,2.8125,0
-0.55,2.875,0
-0.55,2.9375,0
-0.55,3.0,0
-0.55,3.0625,0
-0.55,3.125,0
-0.55,3.1875,0
-0.55,3.25,0
-0.55,3.3125,0
-0.55,3.375,0
-0.55,3.4375,0
-0.55,3.5,0
-0.55,3.5625,0
-0.55,3.625,0
-0.55,3.6875,0
-0.55,3.75,0
-0.55,3.8125,0
-0.55,3.875,0
-0.55,3.9375,0
-0.55,4.0,0
-0.55,4.0625,0
-0.55,4.125,0
-0.55,4.1875,0
-0.55,4.25,0
-0.55,4.3125,0
-0.55,4.375,0
-0.55,4.4375,0
-0.55,4.5,0
-0.55,4.5625,0
-0.55,4.625,0
-0.55,4.6875,0
-0.55,4.75,0
-0.55,4.8125,0
-0.55,4.875,0
-0.55,4.9375,0
-0.55,5.0,0
-0.5125,-5.0,0
-0.5125,-4.9375,0
-0.5125,-4.875,0
-0.5125,-4.8125,0
-0.5125,-4.75,0
-0.5125,-4.6875,0
-0.5125,-4.625,0
-0.5125,-4.5625,0
-0.5125,-4.5,0
-0.5125,-4.4375,0
-0.5125,-4.375,0
-0.5125,-4.3125,0
-0.5125,-4.25,0
-0.5125,-4.1875,0
-0.5125,-4.125,0
-0.5125,-4.0625,0
-0.5125,-4.0,0
-0.5125,-3.9375,0
-0.5125,-3.875,0
-0.5125,-3.8125,0
-0.5125,-3.75,0
-0.5125,-3.6875,0
-0.5125,-3.625,0
-0.5125,-3.5625,0
-0.5125,-3.5,0
-0.5125,-3.4375,0
-0.5125,-3.375,0
-0.5125,-3.3125,0
-0.5125,-3.25,0
-0.5125,-3.1875,0
-0.5125,-3.125,0
-0.5125,-3.0625,0
-0.5125,-3.0,0
-0.5125,-2.9375,0
-0.5125,-2.875,0
-0.5125,-2.8125,0
-0.5125,-2.75,0
-0.5125,-2.6875,0
-0.5125,-2.625,0
-0.5125,-2.5625,0
-0.5125,-2.5,0
-0.5125,-2.4375,0
-0.5125,-2.375,0
-0.5125,-2.3125,0
-0.5125,-2.25,0
-0.5125,-2.1875,0
-0.5125,-2.125,0
-0.5125,-2.0625,0
-0.5125,-2.0,0
-0.5125,-1.9375,0
-0.5125,-1.875,0
-0.5125,-1.8125,0
-0.5125,-1.75,0
-0.5125,-1.6875,0
-0.5125,-1.625,0
-0.5125,-1.5625,0
-0.5125,-1.5,0
-0.5125,-1.4375,0
-0.5125,-1.375,0
-0.5125,-1.3125,0
-0.5125,-1.25,0
-0.5125,-1.1875,0
-0.5125,-1.125,0
-0.5125,-1.0625,0
-0.5125,-1.0,0
-0.5125,-0.9375,0
-0.5125,-0.875,0
-0.5125,-0.8125,0
-0.5125,-0.75,0
-0.5125,-0.6875,0
-0.5125,-0.625,0
-0.5125,-0.5625,0
-0.5125,-0.5,0
-0.5125,-0.4375,0
-0.5125,-0.375,0
-0.5125,-0.3125,0
-0.5125,-0.25,0
-0.5125,-0.1875,0
-0.5125,-0.125,0
-0.5125,-0.0625,0
-0.5125,0.0,0
-0.5125,0.0625,0
-0.5125,0.125,0
-0.5125,0.1875,0
-0.5125,0.25,0
-0.5125,0.3125,0
-0.5125,0.375,0
-0.5125,0.4375,0
-0.5125,0.5,0
-0.5125,0.5625,0
-0.5125,0.625,0
-0.5125,0.6875,0
-0.5125,0.75,0
-0.5125,0.8125,0
-0.5125,0.875,0
-0.5125,0.9375,0
-0.5125,1.0,0
-0.5125,1.0624999999999998,0
-0.5125,1.1250000000000002,0
-0.5125,1.1875,0
-0.5125,1.25,0
-0.5125,1.3125,0
-0.5125,1.3749999999999998,0
-0.5125,1.4375000000000002,0
-0.5125,1.5,0
-0.5125,1.5625,0
-0.5125,1.625,0
-0.5125,1.6874999999999998,0
-0.5125,1.7500000000000002,0
